pop,sex,family,id,day,l,w,a,bod
TdelFuego,0,3,767,7,7.6299000996,6.7314377019,14.4287909247,351.4211896145
TdelFuego,0,4,768,7,10.8585145887,7.6858145507,18.2881174605,459.6236085488
TdelFuego,0,4,769,7,10.9438241663,8.9844067419,22.3199855314,579.7529477733
TdelFuego,0,4,770,7,7.5578611609,6.628765947,8.6853746058,197.6096505984
TdelFuego,0,5,771,7,7.5753842662,5.2888865623,8.8324789789,199.8502387449
TdelFuego,0,5,772,7,8.7676677581,6.8065352892,14.4660424279,351.6314101576
TdelFuego,0,5,773,7,7.1150743222,4.8206048821,7.4275033757,165.909063653
TdelFuego,0,6,774,7,8.7254938022,5.9814419105,10.1565987451,234.9146093318
TdelFuego,0,7,775,7,7.7524834357,5.9671900289,9.844450314,228.3040889319
TdelFuego,0,7,776,7,8.4719596642,7.0963883636,14.9792159124,364.3150897216
TdelFuego,0,8,777,7,7.2702240238,6.3900549898,10.5818455228,245.3175225246
TdelFuego,0,8,778,7,8.1209300561,7.5662672644,14.6006267296,355.386256805
TdelFuego,0,8,779,7,8.8252126767,6.7431523638,15.591275557,384.0479541518
TdelFuego,0,9,780,7,NA,NA,NA,NA
TdelFuego,0,9,781,7,NA,NA,NA,NA
TdelFuego,0,10,782,7,7.3359539942,5.0309054378,9.5386963465,218.0336614517
TdelFuego,0,10,783,7,NA,NA,NA,NA
TdelFuego,0,10,784,7,7.6921691332,8.1246176721,13.0660351296,313.75652441
TdelFuego,0,11,785,7,7.836011224,5.7583739826,12.2526657906,292.4008684497
TdelFuego,0,11,786,7,10.3668699306,7.6724625411,21.5579690652,555.1200025441
TdelFuego,0,12,787,7,9.7152674122,7.5552611509,17.681823783,442.069080324
TdelFuego,0,12,788,7,8.4110783566,7.0824358134,12.3046349873,292.1989283898
TdelFuego,0,12,789,7,7.9684019799,6.4669236074,11.5926776287,273.8001636115
TdelFuego,0,13,790,7,7.3708499125,8.0768460697,13.9320808522,338.440936867
TdelFuego,0,13,791,7,7.7479468093,6.5491962434,10.8364941852,251.2639221678
TdelFuego,0,14,792,7,7.3617775836,6.3152029959,11.341079237,266.2677545113
TdelFuego,0,15,793,7,8.2622414319,6.8816159543,12.4545789509,297.8812000663
TdelFuego,0,15,794,7,8.4515681215,6.9754470057,13.4796263904,322.6647035695
TdelFuego,0,16,795,7,7.257042719,7.2652981424,9.7545373766,223.6384739722
TdelFuego,0,16,796,7,8.5845542942,7.544883055,16.8042701871,417.6987052669
TdelFuego,0,16,797,7,8.7218812131,8.0571738757,18.0538714758,454.5510555594
TdelFuego,0,17,798,7,8.6414938291,7.5738974588,14.6486376438,358.3878958101
TdelFuego,0,17,799,7,7.0378426339,5.8044799696,8.7594816096,197.2261447822
TdelFuego,0,18,800,7,9.4280768753,7.440208737,16.0283189015,397.2701035164
TdelFuego,0,18,801,7,9.9400700898,8.7731351723,23.9185768094,626.3381745018
TdelFuego,0,19,802,7,8.4095638445,8.0151632421,15.5659217081,381.6538454175
TdelFuego,0,19,803,7,8.3731044143,7.5981307735,14.5426151371,353.7670113534
TdelFuego,0,19,804,7,7.9861132566,6.6770252057,12.938653962,310.2696925529
TdelFuego,0,20,805,7,9.6949867098,7.6201656702,18.1577281692,456.7013626234
TdelFuego,0,21,806,7,8.3608055055,6.9578111868,13.4871454666,323.6892674687
TdelFuego,0,21,807,7,8.8815028986,8.2232190266,17.6918707468,443.2169939376
TdelFuego,0,21,808,7,NA,NA,NA,NA
TdelFuego,0,22,809,7,7.934285043,6.7041590815,13.7979404367,332.2616857622
TdelFuego,0,22,810,7,9.4560411183,6.8892490372,13.0897864229,313.5932791226
TdelFuego,0,22,811,7,8.0004042299,6.7798087829,11.175770899,262.6484551446
TdelFuego,0,23,812,7,8.6590174121,7.0107610199,12.9505512116,308.9703601563
TdelFuego,0,23,813,7,8.4219480493,7.7810444417,15.3176188626,375.4911469158
TdelFuego,0,23,814,7,8.0473059391,6.2222698727,11.7546808569,278.152459253
TdelFuego,0,24,815,7,9.2965446183,8.9295666249,19.2721743424,488.3336786584
TdelFuego,0,24,816,7,8.6305336073,7.9841829706,16.5871174181,411.4911247131
TdelFuego,0,24,817,7,7.8568424224,5.967924303,9.2733152419,212.7058197102
TdelFuego,0,25,818,7,9.8926238262,8.1995963152,18.7923071931,476.9021369656
TdelFuego,0,25,819,7,NA,NA,NA,NA
TdelFuego,0,26,820,7,9.6908305485,6.9937947364,18.1302915006,455.0439241625
TdelFuego,0,26,821,7,9.9276099199,8.1911860555,20.0578984852,512.3215366843
TdelFuego,0,26,822,7,8.7203273979,8.6459322833,18.4369904539,465.6783826957
TdelFuego,0,27,823,7,9.3117205008,7.8938833664,16.1389485038,400.4139594101
TdelFuego,0,27,824,7,7.8115587413,5.50068637,8.8063832793,198.4237880812
TdelFuego,0,28,825,7,8.1572699827,6.9171951949,15.119457594,369.0832445909
TdelFuego,0,28,826,7,9.6065272918,6.4132559871,13.8614465044,334.8394278684
TdelFuego,0,28,827,7,8.5336948554,6.9935116736,13.9165875794,337.1884851583
TdelFuego,0,29,828,7,6.959586205,6.6130590144,10.5520508875,244.5315165896
TdelFuego,0,29,829,7,7.4776479716,6.9729966891,12.3962127969,294.682350556
TdelFuego,0,29,830,7,8.9617346366,8.3887819762,17.199994909,429.9010396455
TdelFuego,0,30,831,7,10.4858477538,8.8954606059,22.1246938575,575.6672638552
TdelFuego,0,30,832,7,8.0049906803,6.0770696998,10.1994659216,234.4807570863
TdelFuego,0,31,833,7,7.6545596313,6.1118704158,11.6631728153,274.0973621585
TdelFuego,0,31,834,7,9.9293352885,5.6684710636,11.9395969648,282.3319117968
TdelFuego,0,31,835,7,7.900769663,6.0831096408,10.8238844239,253.2917264959
TdelFuego,0,32,836,7,8.6724523398,7.2698727387,14.2673180912,347.7513165193
TdelFuego,0,32,837,7,9.5788087927,8.5756762912,19.9038608383,506.0252763967
TdelFuego,0,33,838,7,8.2615893965,7.0888793473,13.6093909297,327.0569892555
TdelFuego,0,33,839,7,NA,NA,NA,NA
TdelFuego,0,33,840,7,7.1595157273,5.7553279735,8.8201664471,201.055568509
TdelFuego,0,34,841,7,6.921654946,5.7986409404,7.1167824567,158.9460773428
TdelFuego,0,34,842,7,7.1960226555,6.5692852539,10.2183358334,234.9753416964
TdelFuego,0,35,843,7,8.8191129173,6.1818850206,14.2939286996,348.4920050305
TdelFuego,0,35,844,7,9.6636115458,8.4037026972,20.0432422499,510.1351940286
TdelFuego,0,36,845,7,9.5818352802,6.8585384093,14.6751546605,356.6380021552
TdelFuego,0,36,846,7,NA,NA,NA,NA
TdelFuego,0,36,847,7,7.8051749669,6.3417676191,9.943882145,230.1248952023
TdelFuego,0,37,848,7,9.4130180904,7.5949907026,16.8650847327,418.5890213188
TdelFuego,0,37,849,7,10.362376632,8.9005557931,21.4525591116,553.7457309155
TdelFuego,0,37,850,7,7.7006685042,6.6731701463,10.8815700966,254.8220415698
TdelFuego,0,38,851,7,7.3734173458,5.941276317,8.9566667633,205.317120533
TdelFuego,0,38,852,7,8.5240940654,8.0830064414,14.2581259543,344.1909810083
TdelFuego,0,39,853,7,9.5683438804,7.3720725172,14.5190596156,354.7679516707
TdelFuego,0,39,854,7,8.309308583,5.520251752,11.4450024605,267.4572406099
TdelFuego,0,40,855,7,8.6206650648,9.4375062294,17.2678075436,430.1422863075
TdelFuego,0,40,856,7,9.2062701479,7.2474146064,17.1122247253,426.5261170544
TdelFuego,0,40,857,7,8.8267294946,7.6640799666,15.4898281449,381.1832440816
TdelFuego,0,41,858,7,7.2064088517,4.7177615589,8.39338285,190.9307937825
TdelFuego,0,41,859,7,10.2701989909,6.8725631535,16.0703010072,395.0881808947
TdelFuego,0,42,860,7,7.7400275911,6.6639597316,11.3249462981,267.4247394578
TdelFuego,0,42,861,7,8.1390572474,9.8142164789,18.3289025561,459.945236124
TdelFuego,0,43,862,7,NA,NA,NA,NA
TdelFuego,0,43,863,7,10.5886035195,8.3551694545,23.5804621003,617.8626043768
TdelFuego,0,43,864,7,7.7695821445,6.4464093158,9.2064670531,210.9809178287
TdelFuego,0,44,865,7,8.0949211756,6.6375556392,13.6526405818,330.7098823511
TdelFuego,0,44,866,7,7.6209161403,6.4343744469,10.5247643969,243.0289744877
TdelFuego,0,45,867,7,8.4418602201,7.7124635516,16.0223440416,397.1004185223
TdelFuego,0,45,868,7,9.2629040004,8.5026806397,17.2380343123,428.432820705
TdelFuego,0,46,869,7,7.7159022073,7.6575123395,13.2265822777,317.3441174164
TdelFuego,0,47,870,7,9.3634146595,8.5122515471,20.2893347852,518.2826211507
TdelFuego,0,47,871,7,8.5594554009,6.2498221153,11.7664696896,277.670480135
TdelFuego,0,47,872,7,8.2403007631,5.7438529039,9.1811624824,210.3285370709
TdelFuego,0,48,873,7,7.8100654859,6.2878761969,11.5452343682,270.9349779898
TdelFuego,0,48,874,7,7.7380101314,6.9356636333,12.1328346302,287.5487075389
TdelFuego,0,48,875,7,6.7989473279,5.4544526354,10.0029837629,231.67007825
TdelFuego,0,49,876,7,7.6309118821,7.6733044043,13.1985862495,318.2067057078
TdelFuego,0,49,877,7,7.0147740248,6.7400181434,10.1132822184,232.2238889941
TdelFuego,0,50,878,7,8.5886764696,6.8514082516,12.41704373,294.4414223766
TdelFuego,0,50,879,7,8.3415705208,6.7799398449,10.9833404043,256.7356610312
TdelFuego,0,50,880,7,8.0809225066,7.3263976609,12.7727542344,305.7374377701
TdelFuego,0,51,881,7,NA,NA,NA,NA
TdelFuego,0,51,882,7,8.967400514,6.9232845627,13.9879888439,336.6974563313
TdelFuego,0,52,883,7,8.4023978918,6.9009068607,13.0541717369,314.245521314
TdelFuego,0,52,884,7,9.1337880222,8.0273734328,16.6845041039,412.5754172289
TdelFuego,0,53,885,7,7.9872837923,6.2761709723,10.8912449229,253.5022849362
TdelFuego,0,53,886,7,7.0337106496,6.6185993751,10.2098198554,236.3103467071
TdelFuego,0,53,887,7,7.333072533,5.3119136989,7.3677145187,164.423791024
TdelFuego,0,54,888,7,8.4485716893,8.230827192,15.5129364491,382.674342991
TdelFuego,0,54,889,7,9.4809845864,6.8400722465,14.159040219,341.4394516759
TdelFuego,0,55,890,7,8.4178117266,7.137178952,13.6076144532,329.4667381322
TdelFuego,0,55,891,7,8.7563990953,6.958494531,12.4532096121,294.6165891089
TdelFuego,0,56,892,7,8.8379086123,7.0529482136,15.0258455118,368.95738661
TdelFuego,0,56,893,7,8.8359841203,7.1716418401,14.4694653169,350.070902053
TdelFuego,0,57,894,7,8.1172820484,6.7417699501,12.0166866561,283.6096575565
TdelFuego,0,57,895,7,8.566715171,8.9388300531,17.8468228039,447.6952729659
TdelFuego,0,57,896,7,9.5694367183,8.5432117058,21.0591356292,542.8955756499
TdelFuego,0,58,897,7,7.8093914789,5.7035972489,9.6020460697,221.99091477
TdelFuego,0,58,898,7,9.7469975251,8.2369910302,20.1026431285,511.8882768628
TdelFuego,0,59,899,7,10.1127927405,8.5217542556,21.4421199578,555.2094122656
TdelFuego,0,59,900,7,NA,NA,NA,NA
TdelFuego,0,60,901,7,8.4159852844,6.9995652858,13.8636907866,334.0795886298
TdelFuego,0,60,902,7,8.9298500732,8.7113409911,16.9797732619,422.7259909518
TdelFuego,0,60,903,7,8.1901063258,8.1238055722,14.0945535098,342.1234727688
TdelFuego,0,61,904,7,8.3760484853,7.0335288879,13.3093985617,318.8020760182
TdelFuego,0,61,905,7,7.1619556743,5.0122986091,8.8707651636,201.5903904455
TdelFuego,0,61,906,7,7.6753922985,6.7466758878,10.5126564822,245.059772798
TdelFuego,0,62,907,7,8.3113964105,6.8687618363,11.001216625,258.7907573554
TdelFuego,0,62,908,7,8.0076399033,7.98491084,14.1685133366,341.7023666035
TdelFuego,0,63,909,7,7.7989627334,6.2356084136,8.9670752801,203.297031074
TdelFuego,0,63,910,7,8.673878198,8.8268411736,17.9623824628,451.0395276613
TdelFuego,0,63,911,7,8.3391812758,6.7728064056,13.1631789348,316.419644558
TdelFuego,0,64,912,7,8.589168366,7.3269128932,14.7542721159,358.8493611439
TdelFuego,0,64,913,7,NA,NA,NA,NA
TdelFuego,0,64,914,7,8.2749072301,7.969900707,15.9300117216,393.6368583201
TdelFuego,0,65,915,7,7.6270593113,5.8021000662,12.3310769742,292.1103612524
TdelFuego,0,65,916,7,8.5016784231,7.3634028714,14.1455620432,342.7148074692
TdelFuego,0,65,917,7,9.1753767684,8.6404011961,18.6669165729,472.375959082
TdelFuego,0,66,918,7,8.1218509503,7.1087786582,12.4685389197,295.839108739
TdelFuego,0,66,919,7,8.3424697394,7.4215483792,14.5307823011,353.4368665647
TdelFuego,0,66,920,7,8.1430205194,7.672009176,14.0999347702,342.2728649514
TdelFuego,0,67,921,7,6.9765609984,5.8078795624,8.6417033546,194.9803066335
TdelFuego,0,67,922,7,NA,NA,NA,NA
TdelFuego,0,67,923,7,7.384412008,7.6675086247,14.4791944497,352.8265864329
TdelFuego,0,68,924,7,9.1762001563,6.9969167626,13.1478305513,314.3696163454
TdelFuego,0,68,925,7,8.8305925414,7.0171302294,14.6528008494,356.8435261368
TdelFuego,0,68,926,7,8.5595270455,7.2431556022,14.151990857,343.718536206
TdelFuego,0,69,927,7,8.3908398901,7.5560419246,14.4626257983,350.708121533
TdelFuego,0,69,928,7,10.1772156149,8.6802233986,19.3618304156,491.8341025584
TdelFuego,0,69,929,7,8.4013715789,6.9454498522,12.5084975893,298.5393069397
TdelFuego,0,70,930,7,NA,NA,NA,NA
TdelFuego,0,70,931,7,NA,NA,NA,NA
TdelFuego,0,70,932,7,7.9877306605,8.2538509461,14.9859124291,367.0024403076
TdelFuego,0,71,933,7,8.1551907851,6.1804910063,11.5690977631,273.964665624
TdelFuego,0,71,934,7,7.4494382481,7.1658252761,11.3223467026,264.180827131
TdelFuego,0,72,935,7,6.7052626326,5.2544088715,9.0783360131,206.1529897876
TdelFuego,0,72,936,7,7.7610480015,6.8447042749,13.2427582176,317.7880984005
TdelFuego,0,72,937,7,8.097225766,7.4608304092,12.6861666372,303.3759849814
TdelFuego,0,73,938,7,8.8629030462,8.4291159252,14.978507233,365.1280826051
TdelFuego,0,73,939,7,8.3063093698,6.2678731421,11.9454462285,282.4896088484
TdelFuego,0,73,940,7,8.1345147041,5.8910722868,11.6408590955,275.0934874486
TdelFuego,0,74,941,7,8.896554492,8.4288857918,16.4451255416,406.5928926099
TdelFuego,0,74,942,7,7.136413453,6.8090695121,10.5305232636,244.747339604
TdelFuego,0,74,943,7,7.3087026219,6.5090143408,10.7883361316,252.3493845256
TdelFuego,0,75,944,7,NA,NA,NA,NA
TdelFuego,0,75,945,7,10.0666092811,8.3859659569,21.0506713492,539.989760909
TdelFuego,0,76,946,7,8.3923947237,6.8257570296,12.1198745957,287.1983732936
TdelFuego,0,77,947,7,8.4208102237,6.0717804909,10.6500200091,247.1174636421
TdelFuego,0,77,948,7,8.8667319734,7.3334231153,13.8239682309,333.802662213
TdelFuego,0,77,949,7,8.2314235183,6.4800932145,13.8853955241,336.3246599036
TdelFuego,0,79,950,7,8.2160522993,7.4838216817,14.2688645655,345.3151763609
TdelFuego,0,79,951,7,9.4810256811,6.496903916,14.3230648974,347.6490864448
TdelFuego,0,79,952,7,8.098121894,6.6091121212,11.2390516264,264.3365630449
TdelFuego,0,80,953,7,8.1686078609,7.2887641299,14.1192686327,343.6348611719
TdelFuego,0,80,954,7,9.1278486356,6.9061134963,13.6118947314,326.3070261206
TdelFuego,0,81,955,7,6.7862970493,5.795194865,10.1674834118,236.7586420985
TdelFuego,0,81,956,7,7.4835862165,4.7035457609,9.0745698366,205.2930451992
TdelFuego,0,82,957,7,NA,NA,NA,NA
TdelFuego,0,82,958,7,9.4017023319,9.2480448848,20.0056950184,510.7806212446
TdelFuego,0,82,959,7,8.906117497,7.9533314677,18.1471960184,457.257791011
TdelFuego,0,83,960,7,8.0138801982,7.6014918663,13.9150171984,336.3222103003
TdelFuego,0,84,961,7,8.528743195,8.6409706372,17.2045070027,430.8849229176
TdelFuego,0,84,962,7,7.7824718881,6.7321370233,11.1813455706,260.4220145713
TdelFuego,0,85,963,7,8.3069625669,6.8080565697,12.8236622308,305.5051632747
TdelFuego,0,85,964,7,8.4992822881,5.2708078629,10.3186636091,239.1687159552
TdelFuego,0,85,965,7,7.8535671803,7.5826991099,13.8008666696,333.9854405744
TdelFuego,0,86,966,7,8.1091164433,7.2966887964,13.4146077477,324.1460655388
TdelFuego,0,86,967,7,8.5362938659,6.2770411029,14.4091100465,348.3901384761
TdelFuego,0,87,968,7,8.8867548294,6.9416361421,14.5647480498,353.5555956115
TdelFuego,0,87,969,7,9.0917156838,8.0668605906,16.1718586863,399.6602548207
TdelFuego,0,87,970,7,NA,NA,NA,NA
TdelFuego,0,88,971,7,8.6729865418,6.6852070159,14.0653067608,340.4873897755
TdelFuego,0,89,972,7,8.7270334267,7.8489694314,14.8330664236,361.0537560197
TdelFuego,0,89,973,7,9.0427875756,9.0039082214,17.544311632,438.9587845064
TdelFuego,0,89,974,7,10.4133104879,7.6209783483,16.8594408214,420.1289695775
TdelFuego,0,90,975,7,NA,NA,NA,NA
TdelFuego,0,90,976,7,8.7895660902,8.5173700319,17.6553289403,442.1618993984
TdelFuego,0,90,977,7,8.8595486991,6.7269074368,12.1756698613,289.5109472125
TdelFuego,1,1,978,7,8.4911559813,6.5647069467,14.7345827641,202.9332398326
TdelFuego,1,2,979,7,6.3744668615,5.5894851261,9.4487627357,127.9716216519
TdelFuego,1,2,980,7,6.887274435,4.7849240626,8.4831658428,113.896784686
TdelFuego,1,3,981,7,8.0397071524,7.8525272419,15.3865369659,212.2321424562
TdelFuego,1,3,982,7,NA,NA,NA,NA
TdelFuego,1,3,983,7,8.6306062068,6.9168225701,16.0179303721,221.7886255489
TdelFuego,1,4,984,7,8.6040267069,6.7475987027,12.7469063466,174.1144259967
TdelFuego,1,4,985,7,NA,NA,NA,NA
TdelFuego,1,4,986,7,8.5415466638,8.8492523516,16.4644454943,228.3201689304
TdelFuego,1,5,987,7,6.7308011512,5.8755770815,9.9984213191,135.6609934612
TdelFuego,1,5,988,7,7.661077704,7.9205260595,13.8444940936,189.7151358945
TdelFuego,1,6,989,7,8.9248712055,7.4045871222,17.6395328239,245.7589789364
TdelFuego,1,6,990,7,NA,NA,NA,NA
TdelFuego,1,7,991,7,6.6615474246,6.0089449226,10.4180236248,141.0511144543
TdelFuego,1,7,992,7,NA,NA,NA,NA
TdelFuego,1,7,993,7,7.797281954,5.5029974671,10.3411079481,140.3054752023
TdelFuego,1,8,994,7,7.5099627263,6.1726093403,10.1093275631,136.7137642576
TdelFuego,1,8,995,7,NA,NA,NA,NA
TdelFuego,1,8,996,7,7.0866046113,6.618327765,11.8935447109,162.2726345159
TdelFuego,1,9,997,7,8.2995600809,7.693814433,17.0193425594,236.6343983783
TdelFuego,1,9,998,7,NA,NA,NA,NA
TdelFuego,1,10,999,7,7.1818301112,5.4780495191,8.0988928748,108.7611020334
TdelFuego,1,10,1000,7,7.5513210299,7.3328445458,14.7145062745,202.6421045477
TdelFuego,1,10,1001,7,7.2763561831,5.8056811811,9.108385902,123.0628191795
TdelFuego,1,11,1002,7,7.9360290449,8.1664631394,14.29418667,196.9007654598
TdelFuego,1,11,1003,7,NA,NA,NA,NA
TdelFuego,1,12,1004,7,7.135057254,6.960381181,11.0714474299,150.2685338328
TdelFuego,1,12,1005,7,9.0265382763,6.4057541713,14.2084699288,195.3155512982
TdelFuego,1,12,1006,7,10.2922308849,6.5910995298,14.2687460466,196.3599136687
TdelFuego,1,13,1007,7,8.8939655482,7.7519690912,17.9182149698,249.8683881948
TdelFuego,1,13,1008,7,7.0805372172,6.469132937,9.3335611296,125.6984999201
TdelFuego,1,14,1009,7,7.0929217617,6.2372387578,9.8144665664,133.0834292804
TdelFuego,1,14,1010,7,7.9615454277,6.5578019536,13.592898099,186.0897973757
TdelFuego,1,15,1011,7,7.3062253826,5.6556164577,9.0101674085,121.365121894
TdelFuego,1,15,1012,7,8.2978603311,5.6273173652,10.7160278714,145.417396534
TdelFuego,1,15,1013,7,8.5054428709,7.096132316,14.0151830183,192.6956556488
TdelFuego,1,16,1014,7,7.0066099382,6.1807028299,9.7284788931,131.5456070141
TdelFuego,1,17,1015,7,8.4762078152,8.2401971433,15.3142593546,211.3541690361
TdelFuego,1,18,1016,7,8.57032183,8.2182193345,16.8857130263,234.1458763172
TdelFuego,1,18,1017,7,NA,NA,NA,NA
TdelFuego,1,18,1018,7,8.6019971428,6.9308014909,15.8924600143,219.9561314627
TdelFuego,1,19,1019,7,8.3246519832,7.2067216209,16.1874551226,224.4413291286
TdelFuego,1,19,1020,7,NA,NA,NA,NA
TdelFuego,1,20,1021,7,7.594791429,5.4051343341,8.0498621775,108.579746593
TdelFuego,1,20,1022,7,7.1729661888,4.7049459982,5.9941434632,79.9736609057
TdelFuego,1,21,1023,7,7.7806375355,6.7272919429,10.5504287779,142.9149149425
TdelFuego,1,21,1024,7,7.9100491657,8.0512049967,14.7232528604,202.7689371655
TdelFuego,1,21,1025,7,8.1658567945,6.7885095344,13.4310003613,184.2758296086
TdelFuego,1,22,1026,7,NA,NA,NA,NA
TdelFuego,1,22,1027,7,8.5052269825,6.1307270876,12.2397628071,167.0364165399
TdelFuego,1,22,1028,7,9.5707048554,7.6233262595,20.307217417,285.1420360057
TdelFuego,1,23,1029,7,8.1557577031,6.752893343,12.2918825202,168.1214673977
TdelFuego,1,23,1030,7,7.938561582,6.095184386,9.690468616,130.6798361609
TdelFuego,1,24,1031,7,7.3298114112,6.4509982332,10.839377542,146.9893187113
TdelFuego,1,24,1032,7,7.6612407311,5.8855223594,10.1102318276,136.8941781728
TdelFuego,1,24,1033,7,7.6814141336,7.5596894056,13.8746556687,190.6673778806
TdelFuego,1,25,1034,7,8.8244581903,7.9363093899,18.8869589394,263.6652669688
TdelFuego,1,25,1035,7,NA,NA,NA,NA
TdelFuego,1,25,1036,7,8.0674778228,7.1422998552,12.1052386901,165.2882523909
TdelFuego,1,26,1037,7,8.6477410412,8.033851445,17.365713732,241.375114546
TdelFuego,1,27,1038,7,NA,NA,NA,NA
TdelFuego,1,27,1039,7,NA,NA,NA,NA
TdelFuego,1,27,1040,7,7.5527532876,6.6540394736,10.5072021771,142.6427988212
TdelFuego,1,28,1041,7,8.4643476735,6.9054318869,14.9885727423,206.445833482
TdelFuego,1,28,1042,7,7.1253298877,6.3897985209,10.9865644258,149.2373506855
TdelFuego,1,28,1043,7,NA,NA,NA,NA
TdelFuego,1,29,1044,7,7.3367656199,5.4289777418,9.0922839567,123.005098938
TdelFuego,1,29,1045,7,NA,NA,NA,NA
TdelFuego,1,30,1046,7,8.5511040375,8.4317631797,19.5434010327,273.9432304615
TdelFuego,1,30,1047,7,9.1584513071,8.144954447,17.2731826326,239.662444856
TdelFuego,1,31,1048,7,6.8167426927,4.8992533516,8.6392185801,116.7170528259
TdelFuego,1,31,1049,7,7.6430228055,7.0742131495,10.5866648143,143.256967282
TdelFuego,1,32,1050,7,7.9986121641,6.8037045434,12.1320337157,165.8407129845
TdelFuego,1,32,1051,7,7.8707168766,6.699151776,10.4750081593,141.6847828755
TdelFuego,1,33,1052,7,7.9288683188,6.2375778207,12.6952329838,173.374693934
TdelFuego,1,33,1053,7,7.2490523199,5.4707975097,8.7376668042,117.7497381791
TdelFuego,1,33,1054,7,7.3610948229,5.5403211516,8.3563473766,112.6402648652
TdelFuego,1,34,1055,7,7.7442095523,8.5828429878,17.3745722118,241.5054570533
